draft_round,draft_pick,team,player_name,Pos,age,To,AP1,PB,St,wAV,DrAV,G,Cmp,Att,rec_yards,rec_td,Int,Att.1,Yds.1,TD.1,rec,Yds.2,TD.2,Solo,Int.1,Sk,College/Univ,Unnamed: 28,-9999,rookie_year,Unnamed: 0,Rookie Year,avg_depth_of_target,avoided_tackles,caught_percent,grades_offense,longest,routes_run,targeted_qb_rating,targets,yac,yards_after_catch_per_reception,yards_per_reception,yprr,ypt,"1,000 Yard Seasons",contested_catch_pct,drop_rate,grades_hands_drop,player_name_rec,player_id,position,team_rec,player_game_count,avg_depth_of_target_rec,avoided_tackles_rec,caught_percent_rec,contested_catch_pct_rec,contested_receptions,contested_targets,declined_penalties,drop_rate_rec,drops,first_downs,franchise_id,fumbles,grades_hands_drop_rec,grades_hands_fumble,grades_offense_rec,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest_rec,pass_block_rate,pass_blocks,pass_plays,penalties,rec_rec,route_rate,routes_run_rec,slot_rate,slot_snaps,targeted_qb_rating_rec,targets_rec,rec_td_rec,wide_rate,wide_snaps,rec_yards_rec,yac_rec,yards_after_catch_per_reception_rec,yards_per_reception_rec,yprr_rec,season,has_1000_yard_season,thousand_yard_seasons,catch_rate,yards_per_route_run
6.0,209.0,NYJ,Quincy Enunwa,WR,22.0,2019.0,0.0,0.0,2.0,13.0,13.0,41.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,119.0,1617.0,5.0,3.0,,,Nebraska,College Stats,EnunQu00,2014.0,,,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
7.0,218.0,BAL,Michael Campanaro,WR,23.0,2017.0,0.0,0.0,0.0,4.0,4.0,24.0,0.0,0.0,0.0,0.0,0.0,10.0,131.0,1.0,31.0,310.0,2.0,,,,Wake Forest,College Stats,CampMi02,2014.0,,,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
7.0,236.0,GNB,Jeff Janis,WR,23.0,2017.0,0.0,0.0,0.0,2.0,2.0,51.0,0.0,0.0,0.0,0.0,0.0,2.0,38.0,1.0,17.0,200.0,1.0,20.0,,,Saginaw Valley St.,,JaniJe00,2014.0,,,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
7.0,239.0,CIN,James Wright,WR,22.0,2016.0,0.0,0.0,0.0,2.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,5.0,24.0,0.0,18.0,197.0,0.0,9.0,,,LSU,College Stats,WrigJa03,2014.0,,,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
7.0,240.0,SDG,Tevin Reese,WR,23.0,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,0.0,,,,,,Baylor,College Stats,ReesTe00,2014.0,,,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
7.0,244.0,NWE,Jeremy Gallon,WR,24.0,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,0.0,,,,,,Michigan,College Stats,GallJe00,2014.0,,,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1.0,4.0,OAK,Amari Cooper,WR,21.0,2023.0,0.0,5.0,8.0,64.0,22.0,140.0,0.0,1.0,0.0,0.0,1.0,14.0,41.0,0.0,667.0,9486.0,60.0,2.0,,,Alabama,College Stats,CoopAm00,2015.0,,,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,7.0,0.0,0.0
1.0,7.0,CHI,Kevin White,WR,23.0,2022.0,0.0,0.0,0.0,3.0,2.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,28.0,397.0,0.0,2.0,,,West Virginia,College Stats,WhitKe00,2015.0,,,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1.0,14.0,MIA,Devante Parker,WR,22.0,2023.0,0.0,0.0,5.0,36.0,32.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,402.0,5660.0,27.0,3.0,,,Louisville,College Stats,ParkDe01,2015.0,,,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0
1.0,20.0,PHI,Nelson Agholor,WR,22.0,2023.0,0.0,0.0,7.0,35.0,18.0,135.0,1.0,1.0,15.0,0.0,0.0,14.0,71.0,0.0,375.0,4627.0,35.0,1.0,,,USC,College Stats,AghoNe00,2015.0,,,,,,,,0.0,,0.0,0.0,,0.04,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1.0,26.0,BAL,Breshad Perriman,WR,21.0,2022.0,0.0,0.0,1.0,15.0,4.0,80.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,0.0,145.0,2343.0,16.0,,,,Central Florida,College Stats,PerrBr02,2015.0,,,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1.0,29.0,IND,Phillip Dorsett,WR,22.0,2023.0,0.0,0.0,0.0,16.0,7.0,94.0,0.0,1.0,0.0,0.0,0.0,14.0,84.0,0.0,151.0,2001.0,12.0,,,,Miami (FL),College Stats,DorsPh00,2015.0,,,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2.0,37.0,NYJ,Devin Smith,WR,23.0,2021.0,0.0,0.0,0.0,2.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,248.0,2.0,3.0,,,Ohio St.,College Stats,SmitDe04,2015.0,,,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2.0,40.0,TEN,Dorial Green Beckham,WR,22.0,2016.0,0.0,0.0,0.0,7.0,4.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,941.0,6.0,,,,Oklahoma,College Stats,GreeDo00,2015.0,,,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
3.0,69.0,SEA,Tyler Lockett,WR,22.0,2023.0,1.0,1.0,8.0,64.0,64.0,144.0,0.0,0.0,0.0,0.0,0.0,40.0,265.0,1.0,612.0,7994.0,59.0,3.0,,,Kansas St.,College Stats,LockTy00,2015.0,,,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,0.0,0.0
3.0,70.0,HOU,Jaelen Strong,WR,21.0,2017.0,0.0,0.0,0.0,2.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,330.0,4.0,,,,Arizona St.,College Stats,StroJa01,2015.0,,,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
3.0,76.0,KAN,Chris Conley,WR,22.0,2023.0,0.0,0.0,3.0,22.0,11.0,117.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,220.0,2922.0,15.0,4.0,,,Georgia,College Stats,ConlCh00,2015.0,,,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
3.0,87.0,PIT,Sammie Coates,WR,22.0,2018.0,0.0,0.0,0.0,4.0,4.0,44.0,0.0,0.0,0.0,0.0,0.0,4.0,14.0,0.0,29.0,528.0,2.0,8.0,,,Auburn,College Stats,CoatSa00,2015.0,,,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
3.0,94.0,GNB,Ty Montgomery,WR,22.0,2023.0,0.0,0.0,1.0,17.0,13.0,92.0,0.0,0.0,0.0,0.0,0.0,263.0,1187.0,7.0,147.0,1159.0,4.0,15.0,,,Stanford,College Stats,MontTy01,2015.0,,,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
4.0,105.0,WAS,Jamison Crowder,WR,22.0,2023.0,0.0,0.0,4.0,32.0,21.0,117.0,1.0,2.0,43.0,1.0,0.0,17.0,82.0,0.0,431.0,4826.0,29.0,3.0,,,Duke,College Stats,CrowJa00,2015.0,,,,,,,,0.0,,0.0,0.0,,0.09976798143851508,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
4.0,107.0,ATL,Justin Hardy,WR,23.0,2019.0,0.0,0.0,0.0,8.0,8.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,946.0,9.0,5.0,,,East Carolina,College Stats,HardJu00,2015.0,,,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
4.0,123.0,CLE,Vince Mayle,WR,24.0,2017.0,0.0,0.0,0.0,0.0,,23.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,9.0,,,Washington St.,College Stats,MaylVi00,2015.0,,,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
4.0,132.0,SFO,Deandre Smelter,WR,23.0,2016.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,0.0,,,,Georgia Tech,,SmelDe00,2015.0,,,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
5.0,139.0,JAC,Rashad Greene,WR,22.0,2018.0,0.0,0.0,0.0,2.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,185.0,2.0,,,,Florida St.,College Stats,GreeRa00,2015.0,,,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
5.0,146.0,MIN,Stefon Diggs,WR,21.0,2023.0,1.0,4.0,8.0,83.0,33.0,136.0,0.0,1.0,0.0,0.0,0.0,32.0,162.0,0.0,810.0,9995.0,67.0,2.0,,,Maryland,College Stats,DiggSt00,2015.0,,,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,6.0,0.0,0.0
5.0,156.0,MIA,Tony Lippett,WR,23.0,2018.0,0.0,0.0,1.0,6.0,6.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,4.0,,Michigan St.,College Stats,LippTo00,2015.0,,,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
5.0,159.0,ARI,Jj Nelson,WR,23.0,2019.0,0.0,0.0,0.0,12.0,12.0,58.0,0.0,0.0,0.0,0.0,0.0,12.0,120.0,1.0,85.0,1475.0,11.0,1.0,,,Ala-Birmingham,,NelsJJ00,2015.0,,,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
5.0,162.0,TAM,Kenny Bell,WR,23.0,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,0.0,,,,,,Nebraska,College Stats,BellKe02,2015.0,,,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
5.0,175.0,HOU,Keith Mumphery,WR,23.0,2016.0,0.0,0.0,0.0,2.0,2.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,198.0,0.0,5.0,,,Michigan St.,College Stats,MumpKe00,2015.0,,,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
6.0,184.0,TAM,Kaelin Clay,WR,23.0,2018.0,0.0,0.0,0.0,3.0,,22.0,0.0,0.0,0.0,0.0,0.0,3.0,27.0,0.0,6.0,85.0,0.0,1.0,,,Utah,College Stats,ClayKa00,2015.0,,,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
6.0,186.0,NYG,Geremy Davis,WR,23.0,2019.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,59.0,0.0,11.0,,,Connecticut,College Stats,DaviGe00,2015.0,,,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
6.0,187.0,WAS,Evan Spencer,WR,22.0,2015.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,Ohio St.,College Stats,SpenEv00,2015.0,,,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
6.0,201.0,STL,Bud Sasser,WR,0.0,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,0.0,,,,,,Missouri,College Stats,SassBu00,2015.0,,,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
6.0,204.0,BAL,Darren Waller,WR,22.0,2023.0,0.0,1.0,3.0,31.0,1.0,86.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,0.0,350.0,4124.0,20.0,10.0,,,Georgia Tech,College Stats,WallDa01,2015.0,,,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,0.0,0.0
7.0,220.0,JAC,Neal Sterling,WR,23.0,2018.0,0.0,0.0,0.0,2.0,1.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,239.0,0.0,3.0,,,Monmouth,,SterNe00,2015.0,,,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
7.0,221.0,OAK,Andre Debose,WR,0.0,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,0.0,,,,,,Florida,,DeboAn00,2015.0,,,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
7.0,233.0,KAN,Daron Brown,WR,23.0,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,0.0,,,,,,Northern Illinois,,BrowDa03,2015.0,,,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
7.0,234.0,BUF,Dezmin Lewis,WR,22.0,2016.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Central Arkansas,,LewiDe02,2015.0,,,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
7.0,238.0,CIN,Mario Alford,WR,23.0,2016.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,,,,West Virginia,College Stats,AlfoMa00,2015.0,,,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
7.0,245.0,TEN,Tre Mcbride,WR,22.0,2017.0,0.0,0.0,0.0,1.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,10.0,152.0,1.0,5.0,,,William & Mary,,McBrTr00,2015.0,,,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1.0,15.0,CLE,Corey Coleman,WR,22.0,2018.0,0.0,0.0,2.0,6.0,5.0,27.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,0.0,61.0,789.0,5.0,,,,Baylor,College Stats,ColeCo00,2016.0,,,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1.0,21.0,HOU,Will Fuller,WR,22.0,2021.0,0.0,0.0,5.0,24.0,24.0,55.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,213.0,3136.0,24.0,,,,Notre Dame,College Stats,FullWi01,2016.0,,,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1.0,22.0,WAS,Josh Doctson,WR,23.0,2019.0,0.0,0.0,2.0,9.0,9.0,34.0,0.0,0.0,0.0,0.0,0.0,1.0,-14.0,0.0,81.0,1100.0,8.0,,,,TCU,College Stats,DoctJo00,2016.0,,,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
1.0,23.0,MIN,Laquon Treadwell,WR,21.0,2023.0,0.0,0.0,2.0,8.0,5.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,1242.0,5.0,3.0,,,Mississippi,College Stats,TreaLa00,2016.0,,,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2.0,40.0,NYG,Sterling Shepard,WR,23.0,2023.0,0.0,0.0,5.0,27.0,27.0,90.0,0.0,0.0,0.0,0.0,0.0,24.0,186.0,1.0,372.0,4095.0,23.0,3.0,,,Oklahoma,College Stats,ShepSt00,2016.0,,,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
2.0,47.0,NOR,Michael Thomas,WR,23.0,2023.0,2.0,3.0,4.0,60.0,60.0,83.0,0.0,0.0,0.0,0.0,0.0,2.0,-8.0,0.0,565.0,6569.0,36.0,1.0,,,Ohio St.,College Stats,ThomMi05,2016.0,,,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,0.0,0.0
2.0,55.0,CIN,Tyler Boyd,WR,21.0,2023.0,0.0,0.0,3.0,46.0,46.0,120.0,3.0,6.0,85.0,0.0,1.0,19.0,166.0,0.0,513.0,6000.0,31.0,1.0,,,Pittsburgh,College Stats,BoydTy00,2016.0,,,,,,,,0.0,,0.0,0.0,,0.16569200779727095,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,0.0,0.0
3.0,85.0,HOU,Braxton Miller,WR,23.0,2017.0,0.0,0.0,1.0,2.0,2.0,21.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,34.0,261.0,2.0,,,,Ohio St.,College Stats,MillBr03,2016.0,,,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
3.0,86.0,MIA,Leonte Carroo,WR,22.0,2018.0,0.0,0.0,0.0,2.0,2.0,37.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,12.0,192.0,2.0,2.0,,,Rutgers,College Stats,CarrLe00,2016.0,,,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
4.0,107.0,BAL,Chris Moore,WR,23.0,2023.0,0.0,0.0,0.0,13.0,4.0,106.0,0.0,0.0,0.0,0.0,0.0,16.0,69.0,0.0,138.0,1710.0,8.0,15.0,,,Cincinnati,College Stats,MoorCh00,2016.0,,,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
4.0,112.0,NWE,Malcolm Mitchell,WR,24.0,2016.0,0.0,0.0,0.0,4.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,401.0,4.0,,,,Georgia,College Stats,MitcMa01,2016.0,,,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
4.0,114.0,CLE,Ricardo Louis,WR,22.0,2017.0,0.0,0.0,1.0,3.0,3.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,562.0,0.0,11.0,,,Auburn,College Stats,LouiRi00,2016.0,,,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
4.0,117.0,LA,Pharoh Cooper,WR,21.0,2022.0,1.0,1.0,0.0,6.0,3.0,75.0,0.0,1.0,0.0,0.0,1.0,7.0,26.0,0.0,61.0,545.0,1.0,1.0,,,South Carolina,College Stats,CoopPh00,2016.0,,,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
4.0,126.0,KAN,Demarcus Robinson,WR,21.0,2023.0,0.0,0.0,2.0,22.0,14.0,130.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,0.0,219.0,2508.0,20.0,10.0,,,Florida,College Stats,RobiDe01,2016.0,,,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
5.0,140.0,TEN,Tajae Sharpe,WR,21.0,2021.0,0.0,0.0,3.0,12.0,11.0,66.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,0.0,117.0,1397.0,8.0,1.0,,,Massachusetts,College Stats,SharTa00,2016.0,,,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
5.0,154.0,CLE,Jordan Payton,WR,23.0,2016.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,,,,UCLA,College Stats,PaytJo00,2016.0,,,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
5.0,163.0,GNB,Trevor Davis,WR,23.0,2019.0,0.0,0.0,0.0,2.0,1.0,43.0,0.0,0.0,0.0,0.0,0.0,6.0,86.0,1.0,16.0,205.0,1.0,7.0,,,California,College Stats,DaviTr03,2016.0,,,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
5.0,165.0,KAN,Tyreek Hill,WR,22.0,2023.0,5.0,8.0,6.0,91.0,61.0,124.0,0.0,1.0,0.0,0.0,1.0,106.0,766.0,7.0,717.0,10139.0,76.0,10.0,,,West Alabama,,HillTy00,2016.0,,,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,6.0,0.0,0.0
5.0,172.0,CLE,Rashard Higgins,WR,21.0,2022.0,0.0,0.0,0.0,13.0,13.0,85.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,137.0,1890.0,12.0,,,,Colorado St.,College Stats,HiggRa00,2016.0,,,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
6.0,180.0,MIN,Moritz Boehringer,WR,22.0,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,0.0,,,,,,,,BoehMo00,2016.0,,,,,,,,0.0,,0.0,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
